Tipo contaminante,Comuna,Ciudad,Tipo de emision,Año,Tipo vehículo,emicom_cantprom_anual
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03881"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00495"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00004"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00004"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00000982"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00001"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00003"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00000982"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00005"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00007"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00000982"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00494"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00433"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01248"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00196"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00303"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01145"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00501"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00722"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01287"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00029"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00026"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00011"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00018"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,0003"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00043"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00012"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0001"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00004"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00007"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00012"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00017"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,06344"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,05562"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,90741"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,0252"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03893"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,90741"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,06431"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0927"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,90741"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,07848"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0688"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,46755"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,03117"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04816"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,46755"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,07955"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,11467"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,46755"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,10662"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,09347"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,2868"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,04235"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,06543"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,2868"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,10808"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,15579"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,2868"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,20352"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,17843"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03923"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,08085"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,1249"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03923"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,20631"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,29738"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03923"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,05252"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04605"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01012"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,02086"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03223"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01012"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,05324"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,07675"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01174"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00433"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0038"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11217"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00172"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00266"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,10319"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00439"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00633"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11217"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00049"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00043"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00019"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0003"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00049"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00071"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,49084"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,43033"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"5,33916"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,19499"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,30123"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"5,33916"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,49757"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,71722"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"5,33916"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,33735"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,29576"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,43418"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,13401"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,20703"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,43418"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,34198"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,49294"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,43418"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,43087"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,37775"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07555"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,17117"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,26443"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07555"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,43678"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,62959"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07555"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,66287"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,58115"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11623"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,26333"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,4068"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11623"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,67196"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,96859"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11623"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,21044"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,18449"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03689"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,0836"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,12914"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03689"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,21332"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,30749"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03689"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,03844"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0337"
MP10,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,91518"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,01527"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02359"
"MP2,5",Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,8397"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,03896"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,05616"
Material particulado,Rancagua,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,94349"
MP10,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00295"
MP10,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00258"
"MP2,5",Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00117"
"MP2,5",Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00181"
Material particulado,Rancagua,Rancagua,Desgaste de frenos,2020,Vehiculo Liviano,"0,00299"
Material particulado,Rancagua,Rancagua,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00431"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00002"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00002"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00059"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00001"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00001"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00059"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00002"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00003"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00059"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00001"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00001"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00004"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00000595"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00000778"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00004"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00001"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00001"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00004"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00000176"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00000133"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00009"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,000000714"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,000000933"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00009"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Moto,"0,00000181"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Moto,"0,00000222"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Moto,"0,00009"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00006"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00005"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00799"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00002"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00003"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00799"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00006"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00009"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00799"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,0004"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00035"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00073"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00016"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00025"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00067"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00041"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00059"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00073"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00097"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00085"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,05808"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00038"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,0006"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,05808"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00099"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00143"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,05808"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00001"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00001"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00049"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00000457"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00000707"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00049"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00001"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00001"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00049"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00029"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00025"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0001"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00011"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00018"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0001"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00029"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00043"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0001"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00001"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00001"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0016"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00000686"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00001"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0016"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00001"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00002"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0016"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00002"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00002"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00077"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00001"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00001"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00001"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00002"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00004"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00077"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00000576"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00000505"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00009"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00000229"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00000353"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00008"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00000584"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00000841"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00009"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00004"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00003"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0002"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00001"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00002"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0002"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00004"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00005"
Material particulado,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,0002"
MP10,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00000192"
MP10,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00000168"
MP10,Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00000333"
"MP2,5",Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,000000762"
"MP2,5",Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,00000118"
"MP2,5",Rengo,Rancagua,Tubo de Escape Vehiculos,2020,Vehiculo Comercial,"0,00000333"
Material particulado,Rengo,Rancagua,Desgaste de frenos,2020,Vehiculo Comercial,"0,00000195"
Material particulado,Rengo,Rancagua,Desgaste de neumáticos,2020,Vehiculo Comercial,"0,0000028"
