Tipo contaminante,Comuna,Ciudad,Tipo de emision,Año,Tipo vehículo,emicom_cantprom_anual
Compuestos Orgánicos Volátiles,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00001"
Oxido Nitroso,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00001"
Nitrógeno amoniacal (o NH3),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00000105"
NOx,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00029"
MP10,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00002"
MP10,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00001"
MP10,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00000216"
"MP2,5",Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00000893"
"MP2,5",Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00001"
"MP2,5",Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00000216"
Material particulado,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00002"
Material particulado,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00003"
Material particulado,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00000216"
Dióxido de azufre (SO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora J - Rígidos Euro 6,"0,00000285"
Metano (CH4),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,04938"
Monóxido de carbono,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"1,51936"
Dióxido de carbono (CO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"555,29534"
Compuestos Orgánicos Volátiles,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,24839"
Oxido Nitroso,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,01434"
Nitrógeno amoniacal (o NH3),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,00143"
NOx,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"5,50734"
MP10,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,0153"
MP10,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,01291"
MP10,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,01065"
"MP2,5",Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,00609"
"MP2,5",Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,00903"
"MP2,5",Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,01065"
Material particulado,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,01561"
Material particulado,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,02152"
Material particulado,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,01065"
Dióxido de azufre (SO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 3 - Con filtro,"0,00534"
Metano (CH4),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,06895"
Monóxido de carbono,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,04353"
Dióxido de carbono (CO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"434,7957"
Compuestos Orgánicos Volátiles,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,00804"
Oxido Nitroso,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"22,26131"
Nitrógeno amoniacal (o NH3),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,00354"
NOx,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,47662"
MP10,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,00081"
"MP2,5",Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,00081"
Material particulado,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,00081"
Dióxido de azufre (SO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Articulados Euro 6,"0,00415"
Metano (CH4),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,03714"
Monóxido de carbono,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,87344"
Dióxido de carbono (CO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"342,21244"
Compuestos Orgánicos Volátiles,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,16956"
Oxido Nitroso,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,01079"
Nitrógeno amoniacal (o NH3),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,00107"
NOx,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"3,28914"
MP10,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,01151"
MP10,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,00971"
MP10,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,06795"
"MP2,5",Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,00458"
"MP2,5",Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,00679"
"MP2,5",Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,06795"
Material particulado,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,01174"
Material particulado,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,01618"
Material particulado,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,06795"
Dióxido de azufre (SO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3,"0,00418"
Metano (CH4),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,02307"
Monóxido de carbono,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,54255"
Dióxido de carbono (CO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"212,70803"
Compuestos Orgánicos Volátiles,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,10532"
Oxido Nitroso,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,0067"
Nitrógeno amoniacal (o NH3),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00067"
NOx,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"2,04308"
MP10,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00715"
MP10,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00603"
MP10,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00422"
"MP2,5",Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00284"
"MP2,5",Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00422"
"MP2,5",Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00422"
Material particulado,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00729"
Material particulado,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,01005"
Material particulado,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00422"
Dióxido de azufre (SO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 3 - Con filtro,"0,00259"
Metano (CH4),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,02209"
Monóxido de carbono,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,30867"
Dióxido de carbono (CO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"108,74475"
Compuestos Orgánicos Volátiles,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00376"
Oxido Nitroso,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00387"
Nitrógeno amoniacal (o NH3),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00039"
NOx,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,80081"
MP10,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00416"
MP10,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00351"
MP10,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00699"
"MP2,5",Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00165"
"MP2,5",Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00245"
"MP2,5",Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00699"
Material particulado,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00424"
Material particulado,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00585"
Material particulado,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00699"
Dióxido de azufre (SO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 5,"0,00105"
Metano (CH4),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,02522"
Monóxido de carbono,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,03349"
Dióxido de carbono (CO2),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"110,12961"
Compuestos Orgánicos Volátiles,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,00573"
Oxido Nitroso,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,00616"
Nitrógeno amoniacal (o NH3),Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,00044"
NOx,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,09347"
MP10,Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,0095"
MP10,Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,00802"
MP10,Estación Central,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,00078"
"MP2,5",Estación Central,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,00378"
"MP2,5",Estación Central,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Troncal 1 - Rígidos Euro 6,"0,00561"
